intro_loop.thisRepN,intro_loop.thisTrialN,intro_loop.thisN,intro_loop.thisIndex,intro_loop.ran,Figure,Figure2,Figure3,Figure4,Text,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,confidence_response.keys,confidence_response.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,beads_image,intro_agents.thisRepN,intro_agents.thisTrialN,intro_agents.thisN,intro_agents.thisIndex,intro_agents.ran,key_resp1.keys,key_resp1.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,agent1,agent1_face,agent2,agent2_face,agent3,agent3_face,agent4,agent4_face,key_resp_4.keys,key_resp_4.rt,participant_decision.keys,participant_decision.rt,trials_real.thisRepN,trials_real.thisTrialN,trials_real.thisN,trials_real.thisIndex,trials_real.ran,key_resp_2.keys
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,,,left,7.3653,0,17,17,25,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,left,5.4164,0,18,18,19,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/unconfident_green.png,Figures/faces/3.png,,,left,3.4811,0,19,19,21,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,4.9321,0,20,20,18,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/4.png,,,right,11.1994,0,21,21,2,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/unconfident_red.png,Figures/faces/3.png,,,left,6.9686,0,22,22,11,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/9.png,Figures/confident_red.png,Figures/faces/19.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/10.png,,,right,5.3887,0,23,23,28,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,3.0314,0,24,24,3,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,left,2.365,0,25,25,12,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,right,7.0329,0,26,26,4,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,right,2.5369,0,27,27,30,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/10.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/1.png,,,right,9.2365,0,28,28,29,1,
,,,,,,,,,,SW26,,2021-09-25_08h16.23.254,beads_social_exp,2021.2.0,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,right,2.0144,0,29,29,20,1,
